sif_code,nav_date,nav,AUM
SIF-4,23-Sep-2026,10.9898,107.01
SIF-95,23-Sep-2026,997.1581,9683.67
SIF-94,23-Sep-2026,997.1581,27.25
SIF-96,23-Sep-2026,990.2152,989.09
SIF-97,23-Sep-2026,990.2152,6.90
SIF-149,23-Sep-2026,10.56,
SIF-151,23-Sep-2026,10.56,
SIF-150,23-Sep-2026,10.53,
SIF-152,23-Sep-2026,10.53,
SIF-99,23-Sep-2026,10.5176,2622.52
SIF-100,23-Sep-2026,9.9272,
SIF-103,23-Sep-2026,9.9272,
SIF-102,23-Sep-2026,10.4457,8822.95
SIF-98,23-Sep-2026,10.4457,
SIF-101,23-Sep-2026,10.4457,15.92
SIF-108,23-Sep-2026,10.4959,106.73
SIF-111,23-Sep-2026,10.4135,992.65
SIF-110,23-Sep-2026,10.4141,3.09
SIF-116,23-Sep-2026,10.4503,1488.90
SIF-117,23-Sep-2026,10.3906,424.18
SIF-118,23-Sep-2026,10.4503,16.81
SIF-119,23-Sep-2026,10.3906,14.30
SIF-88,22-Sep-2026,10.5720,5761.98
SIF-86,22-Sep-2026,10.5720,10.18
SIF-87,22-Sep-2026,10.5037,12347.04
SIF-89,22-Sep-2026,10.5037,10.16
SIF-125,22-Sep-2026,10.4251,4219.47
SIF-124,22-Sep-2026,10.3812,11299.70
SIF-92,23-Sep-2026,13.3241,150.77
SIF-91,23-Sep-2026,13.2351,19.31
SIF-90,23-Sep-2026,13.3241,3752.11
SIF-93,23-Sep-2026,13.2351,1143.81
SIF-9,23-Sep-2026,11.1668,269251.71
SIF-10,23-Sep-2026,10.7999,8326.01
SIF-11,23-Sep-2026,11.0678,146725.84
SIF-12,23-Sep-2026,10.7015,330.72
SIF-83,23-Sep-2026,10.8059,10.43
SIF-80,23-Sep-2026,10.7447,5086.36
SIF-81,23-Sep-2026,10.7447,2.10
SIF-79,23-Sep-2026,10.8061,2281.51
SIF-51,23-Sep-2026,10.332,9.42
SIF-54,23-Sep-2026,10.429,5211.65
SIF-48,23-Sep-2026,10.426,10.17
SIF-43,23-Sep-2026,10.036,
SIF-40,23-Sep-2026,10.397,5846.08
SIF-44,23-Sep-2026,10.397,11.10
SIF-145,23-Sep-2026,10.404,
SIF-148,23-Sep-2026,10.404,
SIF-146,23-Sep-2026,10.378,
SIF-147,23-Sep-2026,10.378,
SIF-36,23-Sep-2026,10.6442,31862.76
SIF-35,23-Sep-2026,10.5497,50858.68
SIF-14,23-Sep-2026,10.5582,174995.47
SIF-15,23-Sep-2026,10.5642,1524.53
SIF-13,23-Sep-2026,10.4894,173724.47
SIF-16,23-Sep-2026,10.4885,441.58
SIF-134,23-Sep-2026,10.194,646.54
SIF-135,23-Sep-2026,10.194,19.69
SIF-136,23-Sep-2026,10.155,3504.14
SIF-137,23-Sep-2026,10.155,72.99
SIF-139,23-Sep-2026,10.2600,
SIF-138,23-Sep-2026,10.2376,
SIF-5,23-Sep-2026,13.2499,12636.28
SIF-7,23-Sep-2026,13.0625,2452.04
SIF-6,23-Sep-2026,13.2499,319.14
SIF-8,23-Sep-2026,13.2789,21.86
SIF-129,23-Sep-2026,10.2456,2707.94
SIF-130,23-Sep-2026,10.2462,1.32
SIF-128,23-Sep-2026,10.2282,4763.76
SIF-32,23-Sep-2026,10.2387,18223.60
SIF-31,23-Sep-2026,10.2387,
SIF-28,23-Sep-2026,10.2387,93.49
SIF-29,23-Sep-2026,10.0953,35457.39
SIF-30,23-Sep-2026,10.0953,
SIF-27,23-Sep-2026,10.0953,121.83
