sif_code,nav_date,nav,AUM
SIF-16,09-Sep-2026,10.4770,441.58
SIF-134,09-Sep-2026,10.178,646.54
SIF-135,09-Sep-2026,10.178,19.69
SIF-136,09-Sep-2026,10.144,3504.14
SIF-137,09-Sep-2026,10.144,72.99
SIF-139,09-Sep-2026,10.2228,
SIF-138,09-Sep-2026,10.2050,
SIF-5,09-Sep-2026,12.7866,12636.28
SIF-7,09-Sep-2026,12.6131,2452.04
SIF-6,09-Sep-2026,12.7866,319.14
SIF-8,09-Sep-2026,12.8216,21.86
SIF-129,09-Sep-2026,10.2287,2707.94
SIF-130,09-Sep-2026,10.2292,1.32
SIF-128,09-Sep-2026,10.2139,4763.76
SIF-32,09-Sep-2026,10.2133,18223.60
SIF-31,09-Sep-2026,10.2133,
SIF-28,09-Sep-2026,10.2133,93.49
SIF-29,09-Sep-2026,10.0772,35457.39
SIF-30,09-Sep-2026,10.0772,
SIF-27,09-Sep-2026,10.0772,121.83
