sif_code,nav_date,nav,AUM
SIF-3,21-Sep-2026,10.9787,21626.58
SIF-2,21-Sep-2026,11.133,1891.16
SIF-4,21-Sep-2026,10.9787,107.01
SIF-95,21-Sep-2026,994.1567,9683.67
SIF-94,21-Sep-2026,994.1567,27.25
SIF-96,21-Sep-2026,987.3284,989.09
SIF-97,21-Sep-2026,987.3284,6.90
SIF-149,21-Sep-2026,10.51,
SIF-151,21-Sep-2026,10.51,
SIF-150,21-Sep-2026,10.48,
SIF-152,21-Sep-2026,10.48,
SIF-99,21-Sep-2026,10.4822,2622.52
SIF-100,21-Sep-2026,9.8938,
SIF-103,21-Sep-2026,9.8938,
SIF-102,18-Sep-2026,10.4117,8822.95
SIF-98,21-Sep-2026,10.4117,
SIF-101,21-Sep-2026,10.4117,15.92
SIF-108,21-Sep-2026,10.4634,106.73
SIF-111,21-Sep-2026,10.3823,992.65
SIF-110,21-Sep-2026,10.3829,3.09
SIF-116,21-Sep-2026,10.4213,1488.90
SIF-117,21-Sep-2026,10.3626,424.18
SIF-118,21-Sep-2026,10.4213,16.81
SIF-119,21-Sep-2026,10.3626,14.30
SIF-88,18-Sep-2026,10.5803,5761.98
SIF-86,18-Sep-2026,10.5803,10.18
SIF-87,18-Sep-2026,10.5135,12347.04
SIF-89,18-Sep-2026,10.5135,10.16
SIF-125,18-Sep-2026,10.4246,4219.47
SIF-124,18-Sep-2026,10.3824,11299.70
SIF-92,21-Sep-2026,13.2011,150.77
SIF-91,21-Sep-2026,13.1139,19.31
SIF-90,21-Sep-2026,13.2011,3752.11
SIF-93,21-Sep-2026,13.1139,1143.81
SIF-9,21-Sep-2026,11.1448,269251.71
SIF-10,21-Sep-2026,10.7786,8326.01
SIF-11,21-Sep-2026,11.0464,146725.84
SIF-12,21-Sep-2026,10.6808,330.72
SIF-83,21-Sep-2026,10.7761,10.43
SIF-80,21-Sep-2026,10.7157,5086.36
SIF-81,21-Sep-2026,10.7157,2.10
SIF-79,21-Sep-2026,10.7763,2281.51
SIF-51,21-Sep-2026,10.318,9.42
SIF-54,21-Sep-2026,10.415,5211.65
SIF-48,21-Sep-2026,10.412,10.17
SIF-43,21-Sep-2026,10.023,
SIF-40,21-Sep-2026,10.383,5846.08
SIF-44,21-Sep-2026,10.383,11.10
SIF-145,21-Sep-2026,10.384,
SIF-148,21-Sep-2026,10.384,
SIF-146,21-Sep-2026,10.359,
SIF-147,21-Sep-2026,10.359,
SIF-36,21-Sep-2026,10.5846,31862.76
SIF-35,21-Sep-2026,10.4913,50858.68
SIF-14,21-Sep-2026,10.5275,174995.47
SIF-15,21-Sep-2026,10.5335,1524.53
SIF-13,21-Sep-2026,10.4592,173724.47
SIF-16,21-Sep-2026,10.4583,441.58
SIF-134,21-Sep-2026,10.174,646.54
SIF-135,21-Sep-2026,10.174,19.69
SIF-136,21-Sep-2026,10.135,3504.14
SIF-137,21-Sep-2026,10.135,72.99
SIF-139,21-Sep-2026,10.2340,
SIF-138,21-Sep-2026,10.2123,
SIF-5,21-Sep-2026,13.0848,12636.28
SIF-7,21-Sep-2026,12.9007,2452.04
SIF-6,21-Sep-2026,13.0848,319.14
SIF-8,21-Sep-2026,13.1145,21.86
SIF-129,21-Sep-2026,10.2449,2707.94
SIF-130,21-Sep-2026,10.2455,1.32
SIF-128,21-Sep-2026,10.2279,4763.76
SIF-32,21-Sep-2026,10.2056,18223.60
SIF-31,21-Sep-2026,10.2056,
SIF-28,21-Sep-2026,10.2056,93.49
SIF-29,21-Sep-2026,10.0637,35457.39
SIF-30,21-Sep-2026,10.0637,
SIF-27,21-Sep-2026,10.0637,121.83
