sif_code,nav_date,nav,AUM
SIF-117,04-Sep-2026,10.3038,424.18
SIF-118,04-Sep-2026,10.3547,16.81
SIF-119,04-Sep-2026,10.3038,14.30
SIF-88,03-Sep-2026,10.5899,5761.98
SIF-86,03-Sep-2026,10.5899,10.18
SIF-87,03-Sep-2026,10.5289,12347.04
SIF-89,03-Sep-2026,10.5289,10.16
SIF-125,04-Sep-2026,10.4412,4219.47
SIF-124,04-Sep-2026,10.4045,11299.70
SIF-92,04-Sep-2026,12.3437,150.77
SIF-91,04-Sep-2026,12.27,19.31
SIF-90,04-Sep-2026,12.3437,3752.11
SIF-93,04-Sep-2026,12.27,1143.81
SIF-9,04-Sep-2026,11.1488,269251.71
SIF-10,04-Sep-2026,10.7824,8326.01
SIF-11,04-Sep-2026,11.0545,146725.84
SIF-12,04-Sep-2026,10.6886,330.72
SIF-83,04-Sep-2026,10.7816,10.43
SIF-80,04-Sep-2026,10.7271,5086.36
SIF-81,04-Sep-2026,10.7270,2.10
SIF-79,04-Sep-2026,10.7818,2281.51
SIF-51,04-Sep-2026,10.302,9.42
SIF-54,04-Sep-2026,10.398,5211.65
SIF-48,04-Sep-2026,10.396,10.17
SIF-43,04-Sep-2026,10.01,
SIF-40,04-Sep-2026,10.369,5846.08
SIF-44,04-Sep-2026,10.369,11.10
SIF-145,04-Sep-2026,10.367,
SIF-148,04-Sep-2026,10.367,
SIF-146,04-Sep-2026,10.347,
SIF-147,04-Sep-2026,10.347,
SIF-36,04-Sep-2026,10.6614,31862.76
SIF-35,04-Sep-2026,10.5739,50858.68
SIF-14,04-Sep-2026,10.5987,174995.47
SIF-15,04-Sep-2026,10.6047,1524.53
SIF-13,04-Sep-2026,10.5330,173724.47
SIF-16,04-Sep-2026,10.5321,441.58
SIF-134,04-Sep-2026,10.201,646.54
SIF-135,04-Sep-2026,10.201,19.69
SIF-136,04-Sep-2026,10.168,3504.14
SIF-137,04-Sep-2026,10.168,72.99
SIF-139,04-Sep-2026,10.2040,
SIF-138,04-Sep-2026,10.1879,
SIF-5,04-Sep-2026,12.0174,12636.28
SIF-7,04-Sep-2026,11.8564,2452.04
SIF-6,04-Sep-2026,12.0174,319.14
SIF-8,04-Sep-2026,12.0522,21.86
SIF-129,04-Sep-2026,10.2162,2707.94
SIF-130,04-Sep-2026,10.2167,1.32
SIF-128,04-Sep-2026,10.2024,4763.76
SIF-32,04-Sep-2026,10.2819,18223.60
SIF-31,04-Sep-2026,10.2819,
SIF-28,04-Sep-2026,10.2819,93.49
SIF-29,04-Sep-2026,10.1474,35457.39
SIF-30,04-Sep-2026,10.1474,
SIF-27,04-Sep-2026,10.1474,121.83
