sif_code,nav_date,nav,AUM
SIF-97,18-Sep-2026,987.4350,6.90
SIF-149,18-Sep-2026,10.46,
SIF-151,18-Sep-2026,10.46,
SIF-150,18-Sep-2026,10.43,
SIF-152,18-Sep-2026,10.43,
SIF-99,18-Sep-2026,10.4645,2622.52
SIF-100,18-Sep-2026,9.8771,
SIF-103,18-Sep-2026,9.8771,
SIF-102,18-Sep-2026,10.3957,8822.95
SIF-98,18-Sep-2026,10.3957,
SIF-101,18-Sep-2026,10.3957,15.92
SIF-108,18-Sep-2026,10.463,106.73
SIF-111,18-Sep-2026,10.3837,992.65
SIF-110,18-Sep-2026,10.3843,3.09
SIF-116,18-Sep-2026,10.4364,1488.90
SIF-117,18-Sep-2026,10.379,424.18
SIF-118,18-Sep-2026,10.4364,16.81
SIF-119,18-Sep-2026,10.379,14.30
SIF-88,17-Sep-2026,10.5397,5761.98
SIF-86,17-Sep-2026,10.5397,10.18
SIF-87,17-Sep-2026,10.4736,12347.04
SIF-89,17-Sep-2026,10.4736,10.16
SIF-125,17-Sep-2026,10.4001,4219.47
SIF-124,17-Sep-2026,10.3583,11299.70
SIF-92,18-Sep-2026,13.1582,150.77
SIF-91,18-Sep-2026,13.0728,19.31
SIF-90,18-Sep-2026,13.1582,3752.11
SIF-93,18-Sep-2026,13.0728,1143.81
SIF-9,18-Sep-2026,11.1413,269251.71
SIF-10,18-Sep-2026,10.7753,8326.01
SIF-11,18-Sep-2026,11.0437,146725.84
SIF-12,18-Sep-2026,10.6782,330.72
SIF-83,18-Sep-2026,10.7647,10.43
SIF-80,18-Sep-2026,10.7054,5086.36
SIF-81,18-Sep-2026,10.7054,2.10
SIF-79,18-Sep-2026,10.7649,2281.51
SIF-51,18-Sep-2026,10.326,9.42
SIF-54,18-Sep-2026,10.423,5211.65
SIF-48,18-Sep-2026,10.42,10.17
SIF-43,18-Sep-2026,10.031,
SIF-40,18-Sep-2026,10.392,5846.08
SIF-44,18-Sep-2026,10.392,11.10
SIF-145,18-Sep-2026,10.376,
SIF-148,18-Sep-2026,10.376,
SIF-146,18-Sep-2026,10.352,
SIF-147,18-Sep-2026,10.352,
SIF-36,18-Sep-2026,10.5407,31862.76
SIF-35,18-Sep-2026,10.4490,50858.68
SIF-14,18-Sep-2026,10.5170,174995.47
SIF-15,18-Sep-2026,10.5230,1524.53
SIF-13,18-Sep-2026,10.4494,173724.47
SIF-16,18-Sep-2026,10.4485,441.58
SIF-134,18-Sep-2026,10.178,646.54
SIF-135,18-Sep-2026,10.178,19.69
SIF-136,18-Sep-2026,10.140,3504.14
SIF-137,18-Sep-2026,10.140,72.99
SIF-139,18-Sep-2026,10.2472,
SIF-138,18-Sep-2026,10.2264,
SIF-5,18-Sep-2026,13.0323,12636.28
SIF-7,18-Sep-2026,12.8504,2452.04
SIF-6,18-Sep-2026,13.0323,319.14
SIF-8,18-Sep-2026,13.0633,21.86
SIF-129,18-Sep-2026,10.2439,2707.94
SIF-130,18-Sep-2026,10.2445,1.32
SIF-128,18-Sep-2026,10.2275,4763.76
SIF-32,18-Sep-2026,10.1892,18223.60
SIF-31,18-Sep-2026,10.1892,
SIF-28,18-Sep-2026,10.1892,93.49
SIF-29,18-Sep-2026,10.0490,35457.39
SIF-30,18-Sep-2026,10.0490,
SIF-27,18-Sep-2026,10.0490,121.83
