sif_code,nav_date,nav,AUM
SIF-92,25-Sep-2026,13.3401,150.77
SIF-91,25-Sep-2026,13.25,19.31
SIF-90,25-Sep-2026,13.3401,3752.11
SIF-93,25-Sep-2026,13.25,1143.81
SIF-9,25-Sep-2026,11.1298,269251.71
SIF-10,25-Sep-2026,10.7641,8326.01
SIF-11,25-Sep-2026,11.0306,146725.84
SIF-12,25-Sep-2026,10.6655,330.72
SIF-83,25-Sep-2026,10.8022,10.43
SIF-80,25-Sep-2026,10.7403,5086.36
SIF-81,25-Sep-2026,10.7402,2.10
SIF-79,25-Sep-2026,10.8023,2281.51
SIF-51,25-Sep-2026,10.316,9.42
SIF-54,25-Sep-2026,10.413,5211.65
SIF-48,25-Sep-2026,10.41,10.17
SIF-43,25-Sep-2026,10.021,
SIF-40,25-Sep-2026,10.381,5846.08
SIF-44,25-Sep-2026,10.381,11.10
SIF-145,25-Sep-2026,10.398,
SIF-148,25-Sep-2026,10.398,
SIF-146,25-Sep-2026,10.371,
SIF-147,25-Sep-2026,10.371,
SIF-36,25-Sep-2026,10.5339,31862.76
SIF-35,25-Sep-2026,10.4395,50858.68
SIF-14,25-Sep-2026,10.4719,174995.47
SIF-15,25-Sep-2026,10.4779,1524.53
SIF-13,25-Sep-2026,10.4033,173724.47
SIF-16,25-Sep-2026,10.4024,441.58
SIF-134,25-Sep-2026,10.157,646.54
SIF-135,25-Sep-2026,10.157,19.69
SIF-136,25-Sep-2026,10.117,3504.14
SIF-137,25-Sep-2026,10.117,72.99
SIF-139,25-Sep-2026,10.2483,
SIF-138,25-Sep-2026,10.2253,
SIF-5,25-Sep-2026,13.2941,12636.28
SIF-7,25-Sep-2026,13.1051,2452.04
SIF-6,25-Sep-2026,13.2941,319.14
SIF-8,25-Sep-2026,13.3221,21.86
SIF-129,25-Sep-2026,10.2435,2707.94
SIF-130,25-Sep-2026,10.2441,1.32
SIF-128,25-Sep-2026,10.2258,4763.76
SIF-32,25-Sep-2026,10.1468,18223.60
SIF-31,25-Sep-2026,10.1468,
SIF-28,25-Sep-2026,10.1468,93.49
SIF-29,25-Sep-2026,10.0037,35457.39
SIF-30,25-Sep-2026,10.0037,
SIF-27,25-Sep-2026,10.0037,121.83
